uniqueIDs	GSM1015207	GSM1015208	GSM1015209	GSM1015210	GSM1015211	GSM1015212	GSM1015213	GSM1015214	GSM1015215	GSM1015216	GSM1015217	GSM1015218	GSM1015219	GSM1015220	GSM1015221	GSM1015222	GSM1015223	GSM1015224	GSM1015225	GSM1015226	GSM1015227	GSM1015228	GSM1015229	GSM1015230	GSM1015231	GSM1015232
CCSER2	10.050095	9.823189	10.020537	9.987174	10.38406	10.519136	9.906191	9.996025	10.117577	9.723716	9.950657	9.706327	9.48477	9.600121	9.573874	10.616145	10.665634	9.942722	10.491315	10.36916	9.740411	9.943314	9.896019	9.875046	9.788408	9.856271
CCT2	12.385938	12.486963	12.482611	12.43648	12.460988	12.384403	12.593531	12.555678	12.576659	12.500813	12.490496	12.537798	12.565312	12.45546	12.4585085	12.555882	12.507925	12.462622	12.4204445	12.474003	12.501414	12.383401	12.409492	12.495741	12.4100275	12.500188
CCT3	11.786754	11.838524	11.93881	11.866502	11.899108	11.740846	11.935202	11.861424	11.886457	11.837953	11.906545	11.842455	11.959852	11.914976	11.887903	12.060543	11.914355	11.824813	11.91054	11.917862	11.922677	11.8286295	11.871709	11.917843	11.859367	11.864147
CCT4	12.451312	12.513305	12.568013	12.482117	12.519799	12.527576	12.632912	12.643017	12.562202	12.575906	12.577905	12.526817	12.690331	12.563593	12.589715	12.554769	12.53744	12.494415	12.45062	12.459964	12.596434	12.424748	12.48136	12.526654	12.560014	12.620212
CCT5	5.4441476	6.0903964	5.821988	5.9303303	5.8096623	5.9903693	6.1096473	6.095458	5.761038	5.966061	5.919626	5.727666	6.089543	5.877713	5.7610235	5.848787	5.899181	5.8847103	5.4830008	5.847236	5.956525	5.848684	5.9383683	5.926668	5.8343306	5.903558
CCT6A	12.48575	12.488332	12.580825	12.516438	12.562572	12.608544	12.639987	12.623493	12.625575	12.476506	12.563874	12.616007	12.620488	12.556242	12.541385	12.6415615	12.653402	12.502768	12.525737	12.516751	12.566584	12.451988	12.503241	12.588677	12.537141	12.545506
CCT6B	8.155815	8.216071	8.107798	8.190669	8.233116	8.256027	8.232107	8.049909	7.952337	8.282245	8.081058	7.9549723	8.120127	8.30068	8.257597	8.155672	8.238483	8.297586	8.044306	8.120222	8.307255	8.31573	8.242189	8.098026	8.118346	8.118967
CCT7	11.855878	11.909758	11.985654	11.894463	11.710357	11.691079	11.872237	11.938831	11.958842	12.089792	11.924184	11.881469	12.065632	11.982003	12.044056	11.698914	11.715983	11.803413	11.743029	11.711101	12.078329	12.071125	12.050636	12.010575	11.97879	12.044338
CCT8	11.297847	11.222252	11.213736	11.271218	11.058214	10.94582	11.307661	11.232459	11.416272	11.4031315	11.339543	11.359177	11.34334	11.332745	11.377819	11.230673	11.205047	11.236942	11.196922	11.2771635	11.297241	11.335616	11.282829	11.34668	11.301584	11.350742
CCT8L2	5.8763638	5.991843	5.988462	5.8596063	5.9043427	5.8988867	5.794505	6.0428867	6.054399	6.0122213	5.956089	6.0342107	6.4104857	5.798133	5.903477	5.8779626	6.109051	6.006128	6.0954137	6.110773	6.351091	6.113803	5.930379	6.112529	5.8038425	6.1041064
CD109	10.419864	9.944766	10.411695	10.046142	10.403704	10.821546	9.9351845	9.713661	9.814631	9.616792	9.937914	9.747788	9.280819	9.475758	9.589451	10.34696	10.886746	10.295074	10.263218	10.510865	9.964573	10.041132	9.808201	9.62939	9.737453	9.707114
CD14	6.13249	6.270658	6.3407083	6.145177	6.2082114	6.380863	6.2695203	6.3005543	6.275528	6.3196387	6.0113654	6.262952	6.477456	6.147625	5.963133	5.976823	6.1382675	6.253252	6.2848525	6.236006	6.257659	6.403824	6.224813	6.3126874	6.2731304	6.194292
CD151	11.169332	10.803481	10.928547	11.184014	11.234456	11.363393	11.168591	10.835312	10.868328	10.929993	10.984502	10.7325325	10.877922	10.844379	10.778972	11.614545	11.393912	11.22151	11.28121	11.172302	11.0509615	11.016949	10.902893	11.171118	11.068191	11.023014
CD160	7.510614	7.404771	7.5203667	7.594676	7.4232826	7.35932	7.6166553	7.3321853	7.5454326	7.579331	7.4734254	7.6198444	7.6021433	7.60537	7.650458	7.3732967	7.3587155	7.644934	7.4049006	7.377941	7.6048946	7.424197	7.693689	7.513853	7.5351405	7.40338
CD163	7.3990655	7.5703435	7.482699	7.3729677	7.4692364	7.2414565	7.413679	7.4840817	7.393894	7.434916	7.2089915	7.4161706	7.3632812	7.3876195	7.4031925	7.4051514	7.35394	7.3764806	7.1905727	7.3035183	7.4301977	7.27167	7.300109	7.46187	7.3648105	7.492993
CD164	12.652003	12.523322	12.58343	12.533069	12.713177	12.891391	12.625942	12.529883	12.557283	12.438412	12.543417	12.662784	12.463377	12.48959	12.426753	12.855119	12.903411	12.669256	12.823744	12.696082	12.526654	12.405346	12.457022	12.459412	12.454111	12.4456005
CD164L2	7.160416	7.207942	7.188128	7.358522	7.142967	7.004753	7.248642	7.248539	7.2910757	7.316916	7.0919933	7.3023767	7.2834287	7.3364058	7.1876836	7.194022	7.1064954	7.254957	6.843108	6.9749513	7.311052	7.169131	7.1173096	7.138458	7.230781	7.303694
CD177	8.028116	8.067979	8.508455	8.112974	7.9379826	7.839956	8.189257	8.362114	8.029116	8.259156	8.07401	8.067739	8.698787	8.286278	8.544676	7.7582088	8.307493	8.048125	7.9878416	8.050496	8.774785	8.035635	8.405634	8.088637	8.31011	8.28491
CD180	5.823975	5.9217367	6.1607776	6.023997	5.995375	5.8607645	6.2138443	6.24202	6.086285	6.2183223	6.1217003	6.3225164	6.2164235	6.286829	6.3502946	6.099174	6.0209055	6.0041666	5.975606	6.2098465	6.196209	6.150112	6.041655	5.795273	5.9181404	6.149985
CD19	5.998894	6.13519	6.1514435	6.137803	5.9702287	6.452959	6.1145077	5.84277	5.8765945	6.0064282	5.956507	5.456016	6.130355	5.745423	5.991805	6.1165915	6.1792507	6.026422	5.919673	5.830628	5.936448	6.108308	5.9045596	5.926375	6.258755	5.7939467
CD1D	10.188035	10.194698	10.078812	9.849641	9.95527	10.30536	9.977424	9.964315	9.989872	9.858752	9.863407	9.801347	9.616491	9.735816	9.589981	9.817551	9.810952	9.974623	9.858771	10.116855	9.847128	9.746577	9.664291	9.394088	9.828603	9.759682
CD2	6.764043	6.5405617	6.6569853	6.5599318	6.582068	6.419886	6.48798	6.5410805	6.545374	6.6861086	6.749525	6.4242454	6.720261	6.6357512	6.746119	6.7189927	6.740602	6.5811086	6.4447203	6.6032677	6.788658	6.592842	6.6641703	6.626523	6.5458837	6.512875
CD200	5.5175986	5.801525	5.679942	5.8496757	5.4933925	5.272104	5.7849503	5.4757495	5.6898036	5.7542334	5.35432	5.660337	5.6742787	5.4252367	5.5015807	5.5760026	5.2968802	5.5784745	5.5806155	5.1849	5.5714145	5.441052	5.518309	5.575512	5.630648	5.976449
CD200R1	8.06901	8.341347	8.115695	8.246816	8.286133	8.024914	8.231897	8.490501	8.532167	8.250229	8.346263	8.520678	8.336987	8.404265	8.536906	8.13358	8.057785	8.191565	8.314012	8.211327	8.269986	8.437081	8.499532	8.373523	8.377559	8.509045
CD207	7.12811	6.9719973	7.1158433	7.027178	7.095564	7.037213	6.958039	7.170997	6.9392204	7.214531	7.2343125	7.195222	7.1952767	6.9977317	7.1285872	6.8355756	6.933699	7.0061126	7.220892	7.1840005	7.149438	7.079561	7.207233	7.1620626	7.123211	7.2046437
CD209	6.5840235	6.445755	6.399698	6.565644	6.47234	6.4480343	6.6277447	6.149604	6.21554	6.5506644	6.355388	6.5839677	6.68539	6.4635887	6.5430417	6.658003	6.538416	6.6056576	6.186609	6.297978	6.6901164	6.1178355	6.436172	6.655689	6.380652	6.455526
CD22	8.938452	9.041166	9.024359	9.305054	9.356971	8.724623	9.621547	9.536971	9.217708	9.425772	9.247455	8.640651	9.538674	9.35844	9.360767	9.1164875	9.117086	9.436134	9.020676	9.362775	9.497103	9.54134	9.316438	9.253521	9.31763	9.58595
CD226	7.4551463	7.549711	7.4145265	7.5679417	7.4903965	7.3203564	7.593357	7.452206	7.4662056	7.6496377	7.3643475	7.411761	7.672509	7.6147814	7.5775414	7.336813	7.4605966	7.5690303	7.2761817	7.475237	7.561213	7.5848565	7.3919234	7.606571	7.6174135	7.5204186
CD247	7.388542	7.353497	7.274151	7.2994213	7.459341	7.707082	7.2544146	6.964508	7.103157	7.1572366	6.9756837	7.113541	6.959861	7.061924	6.9540453	7.5205545	7.6387224	7.340824	7.3683343	7.4658017	6.8317404	7.189085	7.1354218	7.227876	7.159077	7.2000403
CD248	6.2368655	6.1425867	6.172715	6.230359	6.1117544	6.219975	6.05757	6.250012	6.145587	6.315401	6.27075	6.3838463	6.4924555	6.32763	6.367988	6.0564175	6.109729	6.2348022	6.2564874	6.299514	6.394149	6.1906934	6.3134346	6.421162	6.4029546	6.3879843
CD27	8.86923	8.891663	9.014766	8.933428	8.860539	9.094251	8.865042	8.957153	8.766477	8.952667	8.714324	8.731371	8.9836035	8.963319	9.036037	8.607102	8.966851	8.728447	8.691559	8.681999	8.989966	8.88172	8.980807	8.841495	9.041759	8.688661
CD274	6.3701677	6.615087	6.523915	6.2996526	6.323144	6.46405	6.38972	6.782511	6.7501187	6.6272197	6.676581	6.773551	6.5898495	6.4147654	6.5672517	6.6732802	6.312749	6.6233244	6.4558053	6.601403	6.460242	6.4553304	6.402782	6.7003307	6.630071	6.6509037
CD276	7.923195	7.8800774	7.7643213	7.867912	7.76608	7.7093334	7.964034	7.7846045	7.9363217	7.896896	7.8154216	7.732863	8.05772	7.949935	7.9910564	7.6796246	7.6984835	7.858476	7.668869	7.661886	8.022056	7.948819	7.761793	7.961608	7.9807463	7.9053335
CD28	7.5532126	7.326761	7.51478	7.262095	7.2472105	8.060931	7.205389	7.1246886	7.4728565	7.0816765	7.395856	7.1021485	7.189059	7.3008337	7.2402725	6.9715962	6.865658	7.288401	7.375544	7.378325	7.0995183	7.112552	7.070304	7.2045665	7.2877507	7.2420506
CD2AP	10.261983	10.043895	10.073215	9.9037485	10.052758	10.374244	9.754439	9.774566	9.877613	9.835567	10.104697	9.779154	9.729724	9.855038	9.751981	10.259734	10.099267	10.159732	10.159883	10.403115	10.073221	9.960574	9.847311	9.864966	9.9290695	9.798179
CD2BP2	9.632874	9.677941	9.661012	9.585741	9.5754175	9.553056	9.570768	9.630967	9.652489	9.608856	9.574014	9.542082	9.626014	9.507598	9.606957	9.461029	9.5889435	9.691396	9.734272	9.614857	9.708153	9.75732	9.687119	9.655944	9.592878	9.73098
CD300A	10.007137	9.851601	9.797323	9.981954	9.965508	10.061751	10.016071	10.089663	10.170257	10.111142	10.292315	10.165956	10.18142	10.154915	10.210226	9.623186	9.683187	9.835488	10.082068	9.990854	10.10994	10.148411	10.180994	10.09356	10.043465	10.164264
CD300LB	7.2694244	7.477806	7.4483166	7.33138	7.543311	7.581652	7.343672	7.2529407	7.154385	7.3433604	7.2063646	7.2493258	7.4132357	7.523953	7.5576525	7.2075977	7.626625	7.3733187	7.2747235	7.328257	7.3152494	7.3086967	7.407659	7.343788	7.445371	7.32351
CD300LF	6.01446	6.4262457	6.3287973	6.102504	6.0822864	5.561394	6.0748763	6.043671	6.3649926	6.0853305	6.0166473	5.8848443	5.959767	6.140347	6.094169	6.2390904	5.96692	5.902817	5.8203464	6.0161	5.826402	5.945747	5.9815507	5.831854	6.0333686	5.7975984
CD300LG	6.1632175	5.806794	5.893805	6.169622	5.989156	5.9548903	6.129945	6.099102	6.1253324	6.261635	5.9821815	6.060964	6.148172	6.053771	6.134478	5.864056	6.071347	6.154508	6.0232253	6.1263943	6.079781	6.219639	6.1955853	6.1850195	6.0005584	6.2126756
CD302	11.385227	11.034299	11.316464	11.204538	11.423578	11.699385	11.398162	11.334613	11.317619	11.190144	11.075262	11.035616	11.066306	11.028069	11.054532	11.709942	11.61168	11.316944	11.628215	11.501513	11.224646	11.102719	11.266398	11.150947	11.095458	11.126245
CD320	8.150654	7.90105	7.911732	7.9588256	7.9567966	8.080631	7.9492893	7.6875324	7.5915728	7.8790493	7.859882	7.897198	7.787061	7.883623	7.77422	8.281979	8.158843	8.0740595	8.195816	7.9725213	8.017667	7.739881	7.85099	8.124501	7.825625	7.7606735
CD34	7.1830926	7.3923955	7.4229884	7.1900907	7.409737	7.541478	7.3663626	7.4852343	7.3085837	7.3435006	7.2519827	7.132573	7.392076	7.3312488	7.4266076	7.1069775	7.3973384	7.011136	7.2948537	7.1683493	7.331496	7.3327885	7.4100895	7.1381	7.4232025	7.3625646
CD36	11.436416	11.389162	11.4619	11.32697	11.141454	10.914097	11.207812	11.438683	11.43191	11.474412	11.241602	11.008104	11.635833	11.213453	11.304915	10.771112	10.823605	11.101012	10.5097065	10.794569	11.506384	11.348287	11.125431	10.946727	11.31557	11.389745
CD37	9.953103	10.296173	9.936528	9.781715	9.984915	9.928256	9.884325	9.9560995	10.025233	10.010451	10.04587	9.920373	10.047822	10.015204	10.107196	9.50585	9.658767	9.829376	9.755555	9.849669	10.002038	10.219364	10.225537	9.901897	9.931681	10.044709
CD38	9.560483	9.838179	9.583861	9.412676	9.52151	9.396918	9.557135	9.176067	9.296717	9.399596	9.467135	9.307491	9.40111	9.642629	9.472582	9.36238	9.097525	9.599642	9.259275	9.274568	9.380059	9.5094385	9.327843	9.476145	9.530523	9.327956
CD3D	9.46549	9.6271	9.78421	9.64558	9.700716	9.905321	9.652147	9.658127	9.404165	9.64433	9.442024	9.490103	9.669517	9.621443	9.691467	9.45637	9.941776	9.52014	9.487194	9.692619	9.599745	9.593602	9.701336	9.507255	9.642406	9.515641
CD3E	6.999203	6.866922	6.9442935	7.107247	6.693646	6.829173	6.97634	7.1312304	6.8387585	7.094491	6.966392	6.8268394	7.0190535	6.9392605	7.2568965	6.4399533	6.9808216	6.8797994	6.7429814	7.037161	7.11831	7.003168	7.053194	6.676424	6.900696	6.9837523
CD3EAP	6.8276253	6.502791	6.667356	6.694995	6.46326	6.425467	6.8729486	6.626375	6.793677	6.741876	6.648189	6.5245347	7.038101	6.7993755	6.8148127	6.535579	6.4037104	6.63779	6.5386076	6.698299	7.1041627	6.5592594	6.673934	6.760369	6.7866216	6.8239574
CD3G	5.309442	5.352843	4.872046	4.9156737	4.4897547	5.003394	5.1778073	4.7917414	4.798681	5.0373297	4.8182197	5.299405	4.9916425	4.9346476	4.8942914	4.8475046	4.723513	4.787317	4.7971573	5.0057135	4.9431915	5.04845	4.9744124	5.28289	5.362227	4.774898
CD4	8.553331	8.546067	8.624889	8.656218	8.56788	8.571442	8.667436	8.8311405	8.611325	8.838017	8.631555	8.562797	8.827359	8.877524	8.939578	8.617052	8.554113	8.6514635	8.437598	8.668319	8.834	8.837735	8.771315	8.676418	8.735188	8.743524
CD40	8.448186	8.4829645	8.347626	8.3769655	8.57703	8.364623	8.573059	8.716661	8.604737	8.679453	8.191584	8.478179	8.527626	8.395199	8.536204	8.168361	8.362312	8.300229	8.274805	8.129729	8.409912	8.439988	8.459863	8.404229	8.494057	8.625773
CD40LG	7.737413	7.5884027	7.6960053	7.7779174	7.681612	7.4943695	7.882686	7.4571767	7.7836413	7.8818164	7.635495	7.7155347	7.816707	7.83605	7.7297964	7.78141	7.671863	7.8016586	7.506996	7.4731073	7.6817102	7.5516515	7.666833	7.682474	7.8281984	7.630173
CD44	12.84417	12.661541	12.740406	12.846848	13.072228	13.2008505	12.94261	12.919687	12.839024	12.793043	12.909415	13.124695	12.8363495	12.761128	12.803618	13.211517	13.300671	12.908985	13.147953	13.076917	12.857442	12.698352	12.813014	13.01444	12.78334	12.8376465
CD46	6.8366036	7.192517	6.8313246	7.0259132	7.0590954	6.9314404	7.0813174	7.018261	7.0970006	7.101439	6.916021	7.0067854	7.0667653	6.805767	6.951984	6.9923043	6.963371	7.01239	6.784943	6.752338	7.233841	6.9035115	6.8237143	6.9400783	7.0394244	6.874467
CD47	13.042245	13.172824	13.208151	13.098815	12.997866	12.86551	13.106428	13.3616085	13.34914	13.278826	13.130641	13.181646	13.409949	13.210808	13.366234	12.794846	12.959104	13.099036	12.965196	12.998992	13.320054	13.22139	13.204664	13.207415	13.27955	13.391291
CD48	6.979698	6.9917736	7.0438395	7.113203	6.978573	7.247884	7.0033517	7.0182424	7.0756226	6.949309	6.8805923	7.0189557	7.1758466	7.1681757	7.1751146	6.868133	7.0016766	7.0417986	6.6542816	6.9529676	7.180288	7.0409875	7.149412	7.1619105	7.061625	7.093155
CD5	7.39888	7.4969387	7.3773518	7.5922637	7.416207	7.255351	7.5955453	7.023346	7.30767	7.2168517	7.291178	7.4892755	7.413312	7.567053	7.3435845	7.4372926	7.285008	7.4383335	6.9447355	6.9902263	7.225424	7.1857524	7.2959175	7.3787975	7.3799405	7.168852
CD53	12.646983	12.589173	12.46174	12.502345	12.535539	12.688943	12.771952	12.762737	12.775301	12.550915	12.652139	13.016634	12.7540655	12.613	12.633729	12.306762	12.358466	12.486597	12.629703	12.41271	12.474756	12.324726	12.642586	12.683334	12.536346	12.605881
CD5L	7.973454	7.6399236	7.7256503	8.003898	7.958279	8.147303	7.771487	7.589497	7.975374	7.765423	7.755774	7.6971817	7.53916	7.6728277	7.686351	7.754964	8.042114	7.771201	7.583639	7.89661	7.7243586	7.8518405	7.724305	7.813937	7.6913023	7.6927123
CD6	8.109898	8.014975	8.018247	8.024035	8.275372	8.467513	8.161334	8.182209	8.325273	8.05243	8.034418	7.7389507	8.1336355	7.9424047	7.9321556	8.010803	8.161164	8.122238	7.934114	8.185642	8.1709175	8.198995	7.888983	7.967355	8.021644	8.093134
CD68	7.9995794	7.8550873	7.9488525	7.9083614	7.806918	7.60817	8.053026	7.832254	7.6733184	8.152581	7.6999645	7.6189523	8.31829	7.8821783	8.218459	7.5519834	7.8602824	7.800346	7.3829093	7.6137333	8.28147	7.6961036	8.04933	7.7327404	8.195895	7.7982836
CD69	5.8231993	5.7431173	5.581684	5.9422917	5.4827423	5.116014	5.8027725	6.021395	5.500396	6.0829573	5.7576156	5.5465393	6.349637	6.077259	6.1036816	5.5092053	5.4644465	6.0915036	5.197029	5.9440203	5.89577	6.121179	5.6325197	5.7835865	6.172758	6.219437
CD7	6.48293	6.4096274	6.3477764	6.576573	6.332538	6.285073	6.479426	6.2799106	6.477829	6.57891	6.629888	6.4819026	6.7371616	6.5531096	6.5425825	6.517152	6.140302	6.7899237	6.4293914	6.3995094	6.6265283	6.5086374	6.222108	6.570959	6.714871	6.5230894
CD70	6.2301517	6.09156	6.374703	6.293733	6.1317434	5.881307	6.440398	5.6878867	6.10061	6.1487274	5.979329	5.8428035	6.3668356	6.191923	6.2747355	6.0002503	6.1185575	6.325637	5.764603	5.860902	6.635891	6.2917557	6.140673	6.113308	6.2841983	6.191128
CD72	6.987527	6.99139	7.1577234	7.053337	6.7702646	6.8932743	7.3212094	6.9016767	6.8471727	7.2358828	6.687285	7.0129724	7.2013807	7.036809	7.118673	6.689612	7.003554	7.0387473	6.858363	6.748083	7.224308	7.0747166	7.080128	6.8446927	7.034285	7.0446277
CD74	5.803148	5.7420273	5.8667917	5.859569	5.786281	5.7208886	5.8728695	5.9702253	5.8536286	5.933344	5.8980427	6.0427303	5.995967	5.907585	5.885727	6.0487933	5.934274	5.8036456	5.8463306	5.782986	5.885686	6.204941	5.9961305	6.0600386	6.0373325	6.1249146
CD79A	7.6320825	7.6422544	7.6979	7.8848763	7.56686	7.4766784	7.8325815	7.692896	7.7674117	7.83615	7.566314	7.3953743	7.930015	7.8293886	7.8590417	7.5566726	7.51619	7.8361115	7.3613853	7.507007	7.9398966	7.7952366	7.6653976	7.5742054	7.8805814	7.694523
CD79B	7.623271	7.450721	7.428056	7.5595083	7.5056877	7.5825486	7.5815067	7.3976574	7.272777	7.6326404	7.3013725	7.7064495	7.5504913	7.5033703	7.5683684	7.5993757	7.6238656	7.6371017	7.3738484	7.31978	7.5624094	7.410275	7.470565	7.548776	7.4804654	7.3211923
CD80	8.468531	8.448842	8.382092	8.497775	8.626262	8.552857	8.623093	8.357382	8.590001	8.334454	8.694986	8.7949295	8.557343	8.542729	8.517448	8.541559	8.305963	8.446193	8.710081	8.441282	8.461752	8.362523	8.515304	8.631843	8.526708	8.425032
CD81	6.6913176	6.638047	6.645393	6.6803455	6.6606846	6.4444165	6.6440516	6.7987967	6.6972685	6.889237	6.681447	6.591236	6.956249	6.7777934	6.916113	6.5075383	6.7356915	6.5169444	6.3951683	6.406242	6.7285666	6.716664	6.611302	6.4916277	6.800355	6.9769745
CD82	11.313815	11.5044365	11.637112	11.548859	11.279695	11.024387	11.579796	11.688548	11.66708	11.674919	11.471124	11.1277275	11.837823	11.525315	11.671101	11.069007	11.011901	11.491418	11.081675	11.253638	11.798853	11.627856	11.498322	11.444161	11.657568	11.70073
CD83	6.5244207	6.7381043	6.4721255	6.824338	6.6130047	6.404778	6.6919694	6.621757	6.5231204	6.600907	6.639468	6.446746	6.7125316	6.614577	6.4663067	6.5955124	6.437983	6.6707716	6.5355444	6.487859	6.8425736	6.471649	6.638929	6.697955	6.642009	6.283101
CD84	10.54532	10.568582	10.792572	10.444296	10.681803	10.838533	10.678212	10.916822	10.789398	10.708182	10.535549	10.4582615	10.592099	10.599547	10.655887	10.332534	10.451024	10.684005	10.568921	10.57748	10.774846	10.678204	10.656257	10.775378	10.700931	10.765807
CD86	8.262675	8.034309	8.10857	8.204724	8.171207	8.107946	8.224788	8.307003	8.384256	8.284079	8.388524	8.264236	8.322514	8.421187	8.292207	8.00501	7.8870773	8.190281	8.211557	8.248289	8.326326	8.376574	8.313629	8.184597	8.266408	8.344462
CD8A	8.321583	8.481455	8.5345955	8.706543	8.427724	8.343833	8.563844	8.414002	8.403099	8.380814	8.421644	8.189546	8.717526	8.653182	8.788098	8.181328	8.472397	8.571444	8.296272	8.41529	8.640098	8.395706	8.566886	8.671793	8.72086	8.463633
CD8B	8.240239	8.15603	8.114654	8.1696825	8.08981	8.1721	8.377201	8.395205	8.259858	8.229753	8.234884	8.561475	8.290442	8.348851	8.310935	7.8924403	8.106205	8.090184	8.18639	8.0842495	8.243015	8.081657	8.3505745	8.379993	8.209331	8.225428
CD9	6.422389	6.5242805	6.5195975	6.452378	6.247562	6.682976	6.633064	6.7307205	6.584759	6.4974036	6.245401	6.7920623	6.5194955	6.425728	6.573189	6.1554704	6.3025713	6.1842017	6.5032363	6.539965	6.26435	6.60457	6.4731736	6.4574175	6.2569885	6.7010145
CD93	11.308352	11.544668	11.360145	11.461119	11.787035	11.6234255	11.326373	11.215813	11.4627075	11.381694	11.274524	11.06157	11.252693	11.227951	11.31597	11.655008	11.68198	11.496194	11.548476	11.548584	11.3243065	11.275482	11.4258795	11.2912245	11.368711	11.241892
CD96	7.8779044	8.04074	8.174253	8.173491	7.9298315	7.945478	8.097608	8.30831	8.143036	8.2078085	8.013464	7.927965	8.062457	8.079912	8.07093	7.752413	7.9895906	7.9771447	7.887812	7.9178367	8.0903015	8.335887	7.9733515	7.92763	8.099038	8.258159
CD99L2	9.566734	9.4525	9.737299	9.58568	9.549831	9.807024	9.405878	9.385004	9.300319	9.534286	9.604552	9.305968	9.38995	9.352596	9.322021	9.657301	9.79126	9.585181	9.670898	9.677169	9.546523	9.496298	9.474478	9.550269	9.425993	9.481066
CDA	9.34954	9.6567545	9.697842	9.779695	9.342951	8.828048	9.840242	9.697387	9.779074	9.919172	9.582087	9.14093	9.93689	9.590887	9.747736	9.1766405	9.119968	9.664708	8.847137	9.359919	9.954678	9.579202	9.499207	9.568049	9.805021	9.645722
CDADC1	8.93798	8.79933	8.805868	8.687764	8.686095	8.779511	8.552821	8.693211	8.852603	8.618414	8.801978	9.018255	8.656696	8.649678	8.655784	8.74214	8.812688	8.765122	8.981587	8.773077	8.714087	8.712461	8.734122	8.899529	8.624447	8.846173
