Row,XL1,XL2,XL3,XL4,XL5,XL6,XL7,XL8,XL9,XL10,XL11,XL12,XL13
AXL,0.009848895,0.044131402,-0.05857408,0.029079267,-0.008300836,0.005648088,0.003223209,-0.000214759,0.000737077,0.019246096,0.022123039,-0.004798048,-0.018967628
AZIN2,0.0232666,-0.004839997,-0.016038883,-0.017582542,-0.010889893,-0.038024026,0.029256872,0.035716749,0.015263495,-0.014772987,0.008141765,-0.005671929,0.016683594
B2M,0.006710814,-0.06339462,0.020970622,0.036809397,0.012210106,-0.009455365,-0.016344762,-0.001952728,-0.01285483,-0.013579359,0.021168353,0.015110872,-0.041487978
B3GALT5,-0.007543824,-0.042257247,-0.041336997,0.014167734,-0.04326572,-0.015054527,-0.005623746,-0.002404993,0.02024581,0.0313257,0.065656166,0.026203275,-0.004736523
B3GNT7,-0.011361114,-0.032258907,-0.029329804,-0.030984298,-0.053164737,0.015253728,0.015425058,0.028429096,0.020457471,-0.019977124,0.019286347,0.047711276,0.000282861
BAAT,-0.01151804,-0.040970541,-0.02793457,-0.048042161,0.001934514,-0.030324458,-0.022963342,0.011539978,0.004860692,0.017024625,-0.007945564,0.061788881,-0.021698091
BACE1,0.025342974,-0.011826642,0.033726432,-0.006898675,9.42484E-05,-0.001369366,-0.000418818,-0.00251575,0.016735855,-0.002125116,-0.000615919,-0.000219165,-0.005555422
BACE2,0.020149979,0.012700979,-0.014064606,-0.04768193,0.007117551,0.013526559,-0.020960337,0.046534096,-0.010654024,-0.034669781,-0.022966545,-0.037341691,-0.000141278
BAG5,0.023666754,0.012385425,0.011948715,0.009656744,-0.020960762,0.045155495,0.003766115,-0.003952727,-0.007716881,0.045708908,-0.00269607,-0.008065853,0.007918854
BANF1,-0.024376438,0.011062109,0.010264292,-0.001668041,-0.005667388,0.030524539,0.03380552,-0.025499493,-0.0115036,0.018493015,0.0088953,0.001050396,0.000569431
BAZ1A,-0.018894415,-0.013015961,0.055120683,0.008178522,-0.023146542,-0.013097651,0.013138834,0.007126339,-0.002392237,-0.012228082,-0.020750198,0.002479379,-0.003648145
BBIP1,-0.018273712,-0.016011249,0.058974912,0.003608507,0.01715961,-0.015889333,0.019706354,-0.020308405,0.000460064,-0.004403969,0.004764393,-0.001752963,-0.001293554
BBS1,0.024870657,-0.007548761,0.010146101,-0.007234296,0.006443718,-0.009215447,-0.008755596,-0.004254024,-0.024775777,-0.037334699,-0.020640505,0.012948922,0.008282208
BBS12,0.019432273,0.015721373,-0.03058729,-0.027813139,-0.042122712,0.01902946,-0.0057147,0.012658756,0.006042453,0.035349682,-0.030774419,-0.017384706,-0.040519506
BBS7,0.021981701,0.024197453,0.012638501,0.020351737,0.023894972,0.01791969,0.02121447,0.02620989,-0.003947266,0.001902878,-0.017785176,-0.025353779,0.029528836
BBX,0.025052385,0.006700581,0.02287177,-0.012458583,-0.020269106,-0.00602238,0.006474501,0.015961715,-0.003600084,0.000230114,0.011671596,0.013263806,-0.017745139
BCAR1,0.025077084,-0.025463036,-0.00259658,-0.009335474,-0.005138918,0.016881422,0.006513277,-0.003965813,0.015635871,-0.010870626,-0.019607829,0.013204919,0.002591611
BCKDHB,0.018908657,0.015082529,0.02027252,0.001011448,-0.024605129,0.002795116,0.033764222,-0.032310314,0.038837916,0.02720248,-0.012029489,0.054659221,0.01836701
BCL10,0.002778855,-0.048565898,0.004636029,-0.027809754,0.037913796,0.006596782,-0.055202313,0.024556786,-0.011521126,-0.030602397,-0.048520616,-0.055297077,-0.003188033
BCL7C,0.013659808,0.021236013,-0.008348168,-0.010977633,0.040841568,-0.000356634,0.057463007,-0.002666518,-0.031826034,-0.040142859,-0.011060114,-0.00576905,-0.035893265
BCL9L,0.025052599,-0.027071009,-0.005335205,-0.004440963,1.01113E-05,0.017379755,-0.004817557,0.012523001,0.001035691,-0.018192826,-0.014592123,-0.007796572,-0.012417886
BCO2,-0.010649153,-0.031772569,-0.020216397,-0.034919952,-0.016062525,-0.025195353,-0.037647876,-0.039429713,0.010016128,0.018313804,-0.068005628,0.044735566,-0.011614625
BCR,0.020781803,-0.010573496,0.009546501,0.017928387,-0.048501422,-0.021501264,0.02224153,-0.020157693,-0.034144114,-0.036681379,-0.000263406,-0.01817513,0.03182124
BCS1L,0.026699405,-0.017289907,0.008715314,0.00134193,0.000298181,-0.004861,-0.007785812,0.005415693,0.005411704,0.006940224,-0.006973414,0.00697653,0.002079593
BEND6,0.024569996,0.003245166,0.007479514,-0.001470199,-0.024329636,-0.036911902,0.011847483,0.009358748,0.008006898,-0.009099725,-0.003742298,-0.00425334,0.041451607
BET1,0.024046986,-0.003093739,0.034678587,-0.008323928,0.031084656,-0.00930341,0.01140053,0.001966271,0.006679903,-0.007534233,-0.004018379,-0.007344606,0.000974101
BGN,0.027528842,-0.007288306,0.001199714,-0.008160665,-0.005195757,0.008320402,0.001872122,0.000241257,-0.000312457,-0.005282113,0.004274726,0.01342147,-0.004347832
BICC1,0.027209126,-0.014376851,-0.00042861,-0.002054009,-0.000404875,0.00831679,-0.001752989,0.003948951,-0.007377416,-0.003549155,0.00840999,0.017412459,-0.000886829
BICD1,-0.022360895,0.011718514,0.028905118,0.011614086,0.007359917,-0.019059016,0.01357329,0.000918981,-0.017489315,0.042601066,-0.018423717,0.017339336,-0.013921071
BLMH,0.019368741,0.000810642,0.005745799,0.009741055,0.049968124,0.038112163,0.046101059,0.001084598,0.019587172,0.00027731,0.012561144,-0.011946184,-0.042389478
BMF,0.023334143,-0.016552032,-0.012869432,0.026881342,0.011493501,-0.015201943,-0.017695834,0.043821741,0.001581395,-0.02239644,0.020344778,-0.003426532,-0.016654244
BMP1,0.026527924,-0.020675495,-0.003102146,-0.00613599,0.004117989,0.012638641,0.001050865,0.001766117,-0.005474846,-0.01484612,0.003562965,0.008530102,0.005139049
BMPER,-0.010916322,-0.033975784,0.015556418,0.002875648,0.052547336,0.005613037,0.021969889,-0.039466363,-0.010291949,-0.031798559,-0.048934966,-0.026293616,-0.038703812
BMPR1A,0.026707881,-0.016622958,0.012894228,-0.004568732,0.003252795,-0.000308873,-0.00104991,0.007050378,-0.009006723,0.01152908,-0.006550952,-0.015742177,0.007152523
BMPR2,0.026392751,-0.018918266,0.007314606,-0.003811338,0.014587872,-0.003200191,-0.006985683,0.01558986,0.018093709,-0.003065539,-0.002964193,-0.012181853,0.001442705
BNC2,0.027726728,-0.002613998,0.000341768,-0.000407354,-0.005377623,-0.004247699,0.01059569,0.002519457,0.004111934,-0.007545875,0.007255781,-0.000378141,-0.003457169
BPIFB1,0.022417865,-0.004367539,0.002536415,-0.001775171,-0.006873364,-0.022614018,0.040010328,0.007450303,0.011023177,-0.019658367,0.041934999,-0.07529427,-0.029513771
BPIFC,-0.017502903,-0.027249637,0.010095582,-0.010814757,0.007476531,0.015720681,0.046077583,-0.002692481,-0.054831456,0.013420364,-0.04573036,0.020600081,-0.01221174
BRMS1L,0.020626682,0.028162149,-0.040511667,-0.010153827,0.028624462,-0.005335638,-0.010752783,0.013780102,0.010245292,-0.02202212,0.006647284,-0.023624654,-0.001286329
BROX,0.012842033,0.035595055,-0.019257485,0.04226001,-0.009402241,0.023697685,0.066706194,0.032329181,0.002590309,-0.009360387,0.03385699,0.005456216,-0.042298826
BRSK1,-0.020061279,0.007570808,0.02987645,-0.020447999,-0.042767018,-0.038749812,0.001655702,0.015283263,0.012341394,0.018248594,-0.000863418,0.044243283,0.022093537
BTBD11,0.025341893,0.001380912,0.004286501,-0.000808815,0.018335374,0.023032854,0.014329099,0.009712514,0.009282744,0.03147341,-0.020232882,0.00760008,0.012918776
BTG1,0.005330804,-0.05193951,-0.01202674,0.027828138,0.006517021,-0.032957109,-0.054986076,0.031426441,0.004430102,0.00430875,-0.000969745,-0.037497201,-0.02396432
BZW1,0.009090801,0.039455125,-0.008595323,0.019323876,0.009300389,-0.02718553,-0.023175695,0.016916677,-0.057897021,0.016171592,-0.056598882,-0.008996549,-0.009005677
C11orf96,0.019200527,-0.000865745,-0.007216913,-0.062583587,0.013744408,-0.014082327,0.03210831,0.011544735,-0.011816675,-0.037477632,0.020738664,-0.038644636,0.008674518
C15orf41,-0.021300496,0.013291858,0.040110496,0.018368202,-0.02283739,0.02892023,-0.002191697,0.009617585,-0.003536307,-0.02827335,0.000504112,0.013466211,-0.012701027
C16orf54,-0.022852911,-0.024363188,0.029293589,0.010321424,0.014140824,0.0157469,0.009588812,0.038331283,0.020590875,-0.007203606,0.017467326,-0.01211346,0.001131539
C16orf72,0.020254727,0.010417943,0.031894556,-0.002563382,0.012637312,-0.003537506,-0.019515186,0.035479717,0.055336221,0.046687072,-0.041067576,-0.022438322,0.0181657
C17orf99,-0.023894987,0.010727357,0.026774062,-0.005290026,-0.022658121,0.016963069,0.029498986,0.010874739,0.030841322,0.003648778,0.015581501,-0.012317666,-0.011434029
C19orf66,-0.017057118,-0.020448341,-0.03988971,0.009351357,0.00195075,-0.016459344,0.01329176,0.019296719,0.008624449,0.030746836,0.008003213,0.010260331,0.045319009
C1QTNF1,0.02700247,-0.014486913,-0.000925774,-0.002237484,-0.00528667,0.004730441,0.007031407,0.016460955,-0.007961112,0.002793583,-0.000496951,0.014467628,-0.010602818
C1QTNF7,0.022638771,-0.004283972,0.028382917,0.021451815,-0.000665248,-0.009317843,0.011572279,0.016996012,0.005972512,-0.031850948,0.034109171,-0.045143611,0.010452657
C1orf21,0.026168781,-0.008158576,0.006178772,-0.011851796,0.007141309,-0.003197716,0.018531628,-0.017795243,0.009063815,0.00120098,0.009956217,-0.030181726,0.027102631
C1orf50,0.026498015,-0.014685945,-0.007349322,-0.014188414,-0.010638822,-0.00275411,0.015012615,-0.017674106,-0.003863816,0.009324708,-0.008215143,-0.008549896,-0.011144738
C20orf194,0.024580299,-0.003816769,0.015196972,-0.003964175,-0.020436816,-0.004528044,-0.002679647,-0.031283746,0.024743808,-0.00974383,-0.006361415,0.00066849,-0.058408507
C3orf70,0.026042527,-0.01728252,0.014348341,-0.008009991,0.012811622,0.007422155,-0.007397891,0.003435751,-0.016508129,-0.007509163,0.014806063,0.008367965,-0.00253926
C4orf51,-0.020923461,-0.020566408,-0.00013349,0.00197395,0.033220909,-0.010997607,0.033383956,0.015360093,0.01120328,0.058438275,-0.013576368,0.039047149,0.016272033
C5orf15,0.023164035,-0.005155022,0.020724567,-0.03691605,-0.01838481,0.003957606,0.029550563,0.005460573,-0.007687321,0.012305642,-0.000773638,-0.035094839,-0.043624821
C5orf30,-0.023663987,0.012447236,0.02734665,0.013820069,0.012843018,-0.000782426,-0.037061529,0.036326618,1.35946E-06,-0.005775416,-0.004867645,-0.006755017,-0.009540174
C9orf64,0.014669707,0.02139344,-0.017677871,-0.020990292,0.019419287,-0.017593204,0.033052996,-0.020021535,0.066088256,0.014708396,-0.013907887,0.038595788,-0.093931937
CA3,-0.005547286,-0.053566816,-0.000110474,0.028598824,0.029600649,0.045030858,-0.051464603,-0.032993132,0.00682672,0.011118591,-0.021963576,-0.013033912,-0.024581154
CA7,-0.010214985,-0.051451932,-0.037901591,-0.006049365,0.037971295,-0.023797748,0.005098836,-0.005776472,-0.02321529,-0.000676924,-0.016419354,0.04920823,0.036231361
CACFD1,0.023140681,0.02115785,-0.00339397,-0.040638469,-0.009605522,0.024252037,0.000297204,-0.019938928,0.007880213,0.016333845,-0.019380722,-0.001383769,0.011075349
CACNA1C,0.026547306,-0.012026955,0.010296527,0.000728966,0.000476737,-0.015295453,-0.007358231,0.000716046,-0.005161796,0.000842158,0.011134017,-0.016395963,0.025701192
CALML4,0.024854856,-0.01980003,0.013066303,0.005349533,-0.009443313,0.020810411,-0.020468586,-0.004999886,0.005592581,-0.009192932,0.020794221,-0.003030834,-0.003595692
CALU,0.027320814,-0.012622352,0.000304889,-0.007197149,-0.003741833,-0.002088448,0.006075059,0.007421123,-0.011046964,-0.000527552,-0.004120172,0.005346087,-0.004518138
CAMK1D,0.022805928,0.033273841,-0.006737559,-0.009550226,-0.013727923,0.012694328,-0.007559875,0.004809651,-0.022589302,0.02967342,0.016766728,0.014056908,0.006685312
CAMLG,-0.02075786,0.025009444,-0.003474932,0.003247933,-0.001884817,-0.028867897,-0.013088916,-0.01625411,0.029134675,-0.022357348,0.006391136,0.037676237,0.038018072
CAMSAP1,0.000843821,0.063652407,-0.019928215,-0.013830528,0.02593668,0.025796722,-0.011528673,-0.05426191,-0.002588632,-0.024298584,0.000674228,0.03236797,0.010006321
CAND1,0.023304963,0.01275793,0.010433998,0.004380409,-0.005828196,-0.006489669,0.020306945,0.01678455,-0.04960017,0.019035144,0.007489171,-0.019659549,-0.040922066
CAPG,0.025023568,-0.017676574,0.013470833,-0.00865376,-0.012869131,0.008836439,0.034082043,0.010317577,-0.01081079,-0.006010189,0.015236188,-0.011254948,0.006652168
CAPRIN1,-0.010658082,-0.037026311,0.02005785,0.01623026,0.03651044,-0.077941342,-0.00669304,0.006770036,0.027800319,-0.022467438,-0.012804401,0.036620649,-0.037107216
CAPS2,0.014460654,0.009069251,0.025074119,0.033378024,-0.038772452,0.039243239,-0.015433509,-0.006811785,-0.047121,0.041543465,0.013276151,-0.015378351,0.011162958
CARF,0.01735646,0.031008964,0.018078155,0.032953088,0.025752984,-0.055774599,-0.000822652,0.022085642,0.002764953,0.00822654,-0.036565518,0.019976319,-0.000903017
CASC4,0.026765158,-0.000166869,0.01057564,-0.01759558,-0.001261773,-0.009028585,-0.024423815,0.008954146,0.003581479,0.008442066,-0.003703313,0.016783201,-0.00921904
CASK,0.026274328,-0.021796962,0.012282905,-0.00596899,-0.012420967,-0.0019226,0.000606155,-0.002540241,-0.001644283,-0.00792611,-0.012890244,0.005391423,0.006800953
CASP6,0.020437734,0.022940628,-0.008547736,-0.023988788,0.017088702,-0.038890055,0.00164662,0.002936278,0.003709522,-0.056254285,0.026264453,0.025025363,0.005567517
CASP8AP2,-0.010251879,-0.03665264,0.006601967,-0.000935322,-0.008389029,0.011935399,-0.00576115,0.06147862,0.052483893,-0.064288584,-0.03379769,0.004388278,-0.022926046
CATSPERD,0.025042781,0.000862309,-0.001879901,-0.01820671,-0.015711507,0.002348053,-0.022052401,0.037342199,-0.018114624,0.014813379,-0.006666508,-0.006241118,-0.004679086
CBFA2T2,0.024228052,0.007619088,0.027027335,0.004228403,-0.006529887,-0.002852139,-0.001444368,0.015605264,0.025201848,0.026626011,-0.028334752,0.013015925,-0.033553312
CBFA2T3,-0.012838748,-0.024341131,0.004782575,-0.045388158,-0.035216148,0.02113225,-0.007164506,-0.036110593,-0.00157372,-0.027833395,-0.072840633,0.054851786,0.014330864
CBLN4,0.026135515,-0.003405422,-0.001459818,0.018753964,0.001122477,0.012903309,0.001103239,0.002216461,0.022124871,-0.010218197,0.022732458,-0.005332115,0.031418696
CBR1,0.023553856,0.000742598,0.028794974,0.017937537,0.00518979,0.005016342,-0.011160978,-0.028646317,-0.022492471,0.01002734,-0.043835778,0.007556424,0.002681175
CBR4,-0.021546117,-0.008610824,0.03116845,0.014413936,0.0078937,0.008682855,0.006780994,-0.031283999,-0.033768163,0.022706597,0.059303994,0.010868613,-0.010417271
CBX6,0.024849657,0.000557412,-0.035187575,0.009745834,-0.000936395,0.007031169,-0.014099163,0.002068245,-0.007986609,0.023549853,0.003986402,0.007670909,-0.01489009
CCBE1,0.022937768,0.02175858,-0.012042273,0.020103981,0.020698936,0.004799297,0.036971432,0.007103508,0.029695682,-0.02352969,0.01394435,-0.001060961,0.025295115
CCDC115,0.026292011,-0.016044707,0.018890449,0.00922341,0.001955761,-0.000421203,-0.007498599,0.004168357,0.012252085,-0.003809718,0.007775384,-0.000700266,0.000860301
CCDC126,0.016608225,-0.007065017,-0.040213745,-0.007294651,-0.013238705,0.04515434,0.027895719,0.024258188,0.002687573,0.040398246,-0.006191401,0.036940638,0.000646121
CCDC157,-0.017695929,-0.019482443,0.044727963,-0.038593475,-0.010133,0.001571257,0.049111633,-0.010453124,0.002953308,0.009500118,0.013509405,0.010762751,0.015523389
CCDC80,0.025710006,-0.021458473,0.0041958,0.006256482,0.007013959,0.02447224,0.016248521,-0.000106504,-0.004289445,0.013527476,-0.000200807,0.017780374,0.0106942
CCDC85A,-0.01117551,-0.048688358,-0.009991082,0.002344792,0.006035254,-0.039393825,0.027746489,0.007820457,-0.043088941,0.027570227,-0.020491151,-0.037398574,0.016406142
CCDC93,0.023460125,0.006673913,0.024902817,-0.009984643,-0.011630428,0.003230497,-0.004234802,0.016866309,-0.029278882,-0.044453815,-0.048899896,0.011099623,-0.02141351
CCL13,-0.022222054,-0.014047733,-0.003458754,0.005272263,0.04108563,-0.001414909,0.003678433,0.038212538,-0.013981321,-0.050628687,0.001544787,0.003318633,0.009128753
CCND2,0.025421683,-0.01722883,-0.005625138,-0.017219221,0.016748446,0.005981861,0.005939025,-0.028962666,0.012072085,-0.005236595,-0.010482542,0.025229075,0.012481924
CCNG2,-0.020720567,0.004081676,-0.009479062,0.034034947,-0.034332931,-0.003139125,-0.006141879,0.056357148,0.035334577,-0.014609684,0.015368718,0.003276217,0.01909556
CCNH,-0.015446876,-0.025199092,0.04222274,0.063323057,0.004593997,-0.01598377,0.008839594,-0.004294421,0.019768126,0.011949227,-0.011175941,-0.001792364,-0.005316393
CCNY,0.023429499,0.005404643,-0.0125508,0.027439864,0.025320669,-0.009593658,-0.015542755,0.020660197,0.047832274,0.010058078,0.01219775,-0.002622476,0.01052784
CCR4,-0.021613843,-6.78064E-08,-0.005633825,-0.032570042,0.018055234,0.00818278,-0.004311845,-0.017121153,-0.03316121,0.021561566,0.065625963,-0.009023494,0.009826817
CCSER1,0.023688336,-0.005179899,0.003121785,-0.003755599,-0.009701701,0.020184565,-0.026544811,0.020259288,-0.019761671,0.004237897,0.004618743,-0.021639895,-0.06070822
CCSER2,0.02535861,-0.026759923,0.001872013,0.020504082,-0.010649671,0.002385056,0.000408553,-0.019497213,0.00025751,-0.001526832,0.007766828,-0.003298265,0.013192353
CCT4,-0.015289659,-0.020046921,-0.027103597,0.015487568,0.022654263,-0.038354662,0.013510191,0.01551579,0.080249241,0.009301523,-0.024789289,0.006402901,-0.01078772
CD109,0.024607635,-0.022796439,-0.003610291,-0.005052577,-0.020545961,0.036542686,-0.013427451,0.013875339,-0.007148226,0.011131384,0.001677399,0.018314029,-0.000481771
CD151,0.02499851,-0.005974106,-0.013370171,-0.011671646,0.038660326,0.009306685,0.002731614,-0.013247991,0.024844181,-0.012653765,-0.003435866,0.010977217,0.020351791
CD2AP,0.023730139,0.003813432,0.013404714,0.004170212,-0.011273302,0.028060411,-0.050917741,0.01064716,0.02596247,0.007671068,-0.002266608,0.027495671,0.010960373
CD2BP2,-0.000879449,0.047074613,-0.007273855,0.041167108,-0.03382798,0.032388818,0.061783574,0.029070735,-0.010071042,-0.007193037,0.038687695,-0.009848796,-0.032502325
CD300A,-0.020937213,0.017788971,0.029343969,0.022723781,-0.039733244,0.021008387,-0.005681576,-0.013113145,0.017171553,-0.0190445,0.020500623,0.006630288,-0.002738194
CD320,0.021223137,-0.000380165,0.015587421,-0.048092153,0.040007866,-0.003263016,0.016334849,0.018368538,0.028563867,-0.004270469,0.001642352,-0.016133526,0.037564008
CD53,-0.017810852,-0.033703367,0.046972347,0.006071562,-0.000486949,-0.006453185,0.029827249,0.010655564,0.027448192,-0.010292069,0.034792413,0.019633022,-0.020254649
CD8B,-0.021721503,-0.016544337,0.034422244,-0.011655752,-0.010697928,-0.003577187,0.046552383,0.027604878,0.002194137,0.014425391,0.02359263,0.011756322,0.021600591
CD99L2,0.023655259,0.000501973,-0.001924395,-0.011531208,-0.002023016,0.039466605,-0.00882588,-0.001061135,0.035327082,0.031922728,-0.009426648,-0.024504474,0.032194109
CDC14B,0.024874699,-0.001942963,0.00112525,-0.021621309,-0.013115858,-0.001173622,-0.003890012,-0.019657674,-0.01607217,-0.020681848,0.035536647,0.013078107,0.011964844
CDC40,-0.017497424,-0.031040431,0.014754275,0.022606267,0.014327248,-0.014002636,0.010572453,0.019821476,0.034522934,0.02413233,0.057292922,0.051413752,-0.003979742
CDC42BPB,0.021441734,0.026413474,0.016693692,-0.033409926,0.027352841,0.016541328,-0.038368512,-0.012598677,0.012012992,0.026122481,0.000513204,-0.008171196,-0.000910988
CDC42EP5,0.020851903,0.002446734,-0.046114749,0.000104937,-0.004821258,-0.02548958,0.039317709,0.001456547,0.013688188,0.011451953,0.018129228,-0.027352635,0.019926819
CDCA2,-0.022537092,0.004326784,0.03060222,0.030722357,-0.034307842,-0.01945341,-0.000591013,-0.014480449,-0.017792318,-0.015554088,0.00454834,0.021056058,0.002658692
CDH13,0.026849196,-0.001588229,0.000523285,0.001343086,0.007952744,0.009952002,0.02343115,-0.004119124,-0.009699274,0.02063325,0.002312007,4.19839E-05,0.015836596
CDH4,-0.005949897,-0.027820071,-0.003579967,-0.033429626,0.038600963,0.068864708,-0.035776711,-0.019249698,-0.000764496,0.042819954,-0.023361595,0.033479106,0.047387708
CDHR4,-0.013138017,-0.011214017,-0.011222862,-0.054085759,0.01486066,-0.042664586,-0.01948784,0.049660183,-0.017380817,-0.008676022,0.042141596,-0.016426403,0.041654009
